BNBADA unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBAVAX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBBNB unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBBTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBDAI unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBDOT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBETH unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBLINK unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBLTC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBMATIC unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBSOL unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBTRX unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBUSDT unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBXLM unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume,BNBXRP unix,open,high,low,close,volume,close_time,quote_volume,count,tb_volume,tb_quote_volume
1685692800000,825.0825082508,813.0081300813,825.7638315442,817.6614881439,,1685707199999,,,,,1685692800000,21.4086919289,21.2179079143,21.4086919289,21.2539851222,,1685707199999,,,,,1685692800000,1,1,1,1,,1685707199999,,,,,1685692800000,0.0113530000,0.0113560000,0.0113150000,0.0113300000,3332.4970000000,1685707199999,37.7800837800,4257,1903.4350000000,21.5789480300,1685692800000,,,,,,1685707199999,,,,,1685692800000,58.3430571762,58.1395348837,58.8581518540,58.3090379009,,1685707199999,,,,,1685692800000,0.1628000000,0.1629000000,0.1618000000,0.1623000000,915.3800000000,1685707199999,148.6829641000,1059,384.5720000000,62.4935301000,1685692800000,47.9386385427,47.8011472275,48.0307396734,47.9156684236,,1685707199999,,,,,1685692800000,3.2552083333,3.2237266280,3.2573289902,3.2310177706,,1685707199999,,,,,1685692800000,340.1360544218,338.5240352065,340.2517863219,339.0979993218,,1685707199999,,,,,1685692800000,1288.8258796237,1274.3723716070,1289.1581797087,1276.8130745659,,1685707199999,,,,,1685692800000,4027.3862263391,4008.0160320641,4042.0371867421,4020.9087253719,,1685707199999,,,,,1685692800000,307.1000000000,307.9000000000,306.8000000000,307.3000000000,39568.5730000000,1685707199999,12159594.2851999998,19791,24088.5710000000,7402085.0285999998,1685692800000,3335.5570380253,3304.6926635823,3348.9618218352,3328.8948069241,,1685707199999,,,,,1685692800000,595.2380952381,595.2380952381,599.5203836930,597.0149253731,,1685707199999,,,,
1685707200000,817.6614881439,813.6696501221,819.0008190008,815.6606851550,,1685721599999,,,,,1685707200000,21.2539851222,21.1595429539,21.3447171825,21.1819529761,,1685721599999,,,,,1685707200000,1,1,1,1,,1685721599999,,,,,1685707200000,0.0113300000,0.0113610000,0.0112870000,0.0113040000,6191.9290000000,1685721599999,70.1254483800,7736,3050.6510000000,34.5650273500,1685707200000,,,,,,1685721599999,,,,,1685707200000,58.2750582751,58.2750582751,58.6854460094,58.3430571762,,1685721599999,,,,,1685707200000,0.1622000000,0.1627000000,0.1618000000,0.1618000000,2047.7800000000,1685721599999,332.1758012000,1800,890.6140000000,144.4891289000,1685707200000,47.9156684236,47.8468899522,48.1000481000,47.9156684236,,1685721599999,,,,,1685707200000,3.2320620556,3.2258064516,3.2722513089,3.2310177706,,1685721599999,,,,,1685707200000,338.8681802779,338.4094754653,340.9478349812,339.5585738540,,1685721599999,,,,,1685707200000,1276.6500702158,1273.5608762099,1283.6970474968,1278.9359253101,,1685721599999,,,,,1685707200000,4019.2926045016,3993.6102236422,4025.7648953301,4014.4520272983,,1685721599999,,,,,1685707200000,307.3000000000,307.4000000000,304.7000000000,306.3000000000,79523.5830000000,1685721599999,24353248.1682999991,30068,42618.5350000000,13052834.1015000008,1685707200000,3343.3634236041,3324.4680851064,3348.9618218352,3328.8948069241,,1685721599999,,,,,1685707200000,596.3029218843,588.5815185403,597.7286312014,589.9705014749,,1685721599999,,,,
1685721600000,815.6606851550,811.6883116883,817.6614881439,813.0081300813,,1685735999999,,,,,1685721600000,21.1685012701,21.1237853823,21.3356091316,21.2134068731,,1685735999999,,,,,1685721600000,1,1,1,1,,1685735999999,,,,,1685721600000,0.0113030000,0.0113490000,0.0112800000,0.0113090000,3134.2280000000,1685735999999,35.4712488500,4859,1500.1500000000,16.9790335000,1685721600000,,,,,,1685735999999,,,,,1685721600000,58.3430571762,58.3430571762,58.7889476778,58.3771161705,,1685735999999,,,,,1685721600000,0.1618000000,0.1623000000,0.1611000000,0.1614000000,1075.4330000000,1685735999999,173.9154195000,1265,478.3600000000,77.3962521000,1685721600000,47.9386385427,47.7326968974,48.0538202787,47.7326968974,,1685735999999,,,,,1685721600000,3.2341526520,3.2258064516,3.2615786040,3.2404406999,,1685735999999,,,,,1685721600000,339.5585738540,339.0979993218,345.4231433506,341.8803418803,,1685735999999,,,,,1685721600000,1278.7723785166,1275.5102040816,1284.0267077555,1278.9359253101,,1685735999999,,,,,1685721600000,4014.4520272983,4000.0000000000,4016.0642570281,4014.4520272983,,1685735999999,,,,,1685721600000,306.3000000000,308.4000000000,305.9000000000,308.0000000000,36200.3110000000,1685735999999,11118699.4506000001,20312,21479.5940000000,6600367.4325999999,1685721600000,3330.0033300033,3323.3632436025,3342.2459893048,3336.6700033367,,1685735999999,,,,,1685721600000,589.9705014749,584.7953216374,593.4718100890,585.1375073142,,1685735999999,,,,
1685736000000,813.0081300813,811.6883116883,815.6606851550,813.0081300813,,1685750399999,,,,,1685736000000,21.2269157291,21.1864406780,21.3949507916,21.2089077413,,1685750399999,,,,,1685736000000,1,1,1,1,,1685750399999,,,,,1685736000000,0.0113080000,0.0113280000,0.0112610000,0.0112800000,2349.6120000000,1685750399999,26.5356340000,3956,1142.4870000000,12.9036012000,1685736000000,,,,,,1685750399999,,,,,1685736000000,58.3430571762,57.8703703704,58.5137507314,58.2072176950,,1685750399999,,,,,1685736000000,0.1614000000,0.1617000000,0.1608000000,0.1612000000,1073.0080000000,1685750399999,173.0477151000,1037,517.4400000000,83.4857017000,1685736000000,47.7326968974,47.5285171103,47.8697941599,47.5963826749,,1685750399999,,,,,1685736000000,3.2404406999,3.2133676093,3.2425421530,3.2175032175,,1685750399999,,,,,1685736000000,341.9972640219,340.9478349812,343.5245620062,341.5300546448,,1685750399999,,,,,1685736000000,1279.2631444288,1274.6972594009,1283.0382345394,1281.7226352217,,1685750399999,,,,,1685736000000,4016.0642570281,3657.6444769568,4017.6777822419,3717.4721189591,,1685750399999,,,,,1685736000000,308.0000000000,308.2000000000,306.7000000000,307.2000000000,27656.2340000000,1685750399999,8502689.5789000001,15094,13752.1110000000,4229367.7242999999,1685736000000,3340.0133600534,3327.7870216306,3343.3634236041,3341.1293017040,,1685750399999,,,,,1685736000000,585.4800936768,584.4535359439,588.2352941176,585.4800936768,,1685750399999,,,,
1685750400000,813.6696501221,813.0081300813,816.3265306122,813.0081300813,,1685764799999,,,,,1685750400000,21.1864406780,21.0837022981,21.2449543233,21.1774671749,,1685764799999,,,,,1685750400000,1,1,1,1,,1685764799999,,,,,1685750400000,0.0112790000,0.0112910000,0.0112730000,0.0112850000,1755.3960000000,1685764799999,19.8053004700,2434,770.7220000000,8.6960511800,1685750400000,,,,,,1685764799999,,,,,1685750400000,58.2411182295,58.1395348837,58.4112149533,58.2072176950,,1685764799999,,,,,1685750400000,0.1612000000,0.1613000000,0.1608000000,0.1612000000,404.4240000000,1685764799999,65.1567416000,501,228.6460000000,36.8461292000,1685750400000,47.6190476190,47.5963826749,47.8011472275,47.7554918816,,1685764799999,,,,,1685750400000,3.2185387834,3.2185387834,3.2478077298,3.2372936225,,1685764799999,,,,,1685750400000,341.5300546448,340.9478349812,342.7004797807,341.1804844763,,1685764799999,,,,,1685750400000,1281.7226352217,1276.1613067892,1285.6775520699,1284.8515996402,,1685764799999,,,,,1685750400000,3716.0906726124,3610.1083032491,3716.0906726124,3671.0719530103,,1685764799999,,,,,1685750400000,307.3000000000,307.4000000000,305.7000000000,306.3000000000,19305.5070000000,1685764799999,5915044.4615000002,12827,10416.0400000000,3191491.2817000002,1685750400000,3336.6700033367,3320.0531208499,3348.9618218352,3322.2591362126,,1685764799999,,,,,1685750400000,585.8230814294,584.7953216374,588.9281507656,585.4800936768,,1685764799999,,,,
1685764800000,813.0081300813,810.3727714749,814.3322475570,813.0081300813,,1685779199999,,,,,1685764800000,21.1550666385,20.9951711106,21.1595429539,20.9951711106,,1685779199999,,,,,1685764800000,1,1,1,1,,1685779199999,,,,,1685764800000,0.0112850000,0.0112860000,0.0112400000,0.0112620000,2102.7670000000,1685779199999,23.6938049900,2901,1047.6570000000,11.8047773800,1685764800000,,,,,,1685779199999,,,,,1685764800000,58.1395348837,57.9038795599,58.2411182295,57.9038795599,,1685779199999,,,,,1685764800000,0.1613000000,0.1613000000,0.1607000000,0.1608000000,704.3170000000,1685779199999,113.3277432000,707,380.7410000000,61.2702198000,1685764800000,47.7099236641,47.5737392959,47.7099236641,47.5737392959,,1685779199999,,,,,1685764800000,3.2383419689,3.2175032175,3.2478077298,3.2289312238,,1685779199999,,,,,1685764800000,341.1804844763,339.4433129667,341.1804844763,339.7893306150,,1685779199999,,,,,1685764800000,1284.6865364851,1282.0512820513,1290.4890953671,1283.2028743744,,1685779199999,,,,,1685764800000,3672.4201248623,3635.0418029807,3687.3156342183,3644.3148688047,,1685779199999,,,,,1685764800000,306.3000000000,306.7000000000,303.0000000000,306.0000000000,29991.0890000000,1685779199999,9166910.9311999995,18714,12970.6810000000,3966862.3177999998,1685764800000,3318.9512114172,3288.3919763236,3318.9512114172,3304.6926635823,,1685779199999,,,,,1685764800000,585.4800936768,575.0431282346,586.1664712778,583.4305717620,,1685779199999,,,,
1685779200000,812.3476848091,812.3476848091,815.6606851550,814.9959250204,,1685793599999,,,,,1685779200000,21.0084033613,21.0039907582,21.0881484606,21.0748155954,,1685793599999,,,,,1685779200000,1,1,1,1,,1685793599999,,,,,1685779200000,0.0112620000,0.0112900000,0.0112500000,0.0112880000,1927.1020000000,1685793599999,21.7115470300,2632,1056.1100000000,11.8958582900,1685779200000,,,,,,1685793599999,,,,,1685779200000,57.8703703704,57.7034045009,57.9038795599,57.8703703704,,1685793599999,,,,,1685779200000,0.1609000000,0.1610000000,0.1606000000,0.1608000000,498.4180000000,1685793599999,80.1197584000,745,269.8280000000,43.3862057000,1685779200000,47.6417341591,47.5737392959,47.6417341591,47.6417341591,,1685793599999,,,,,1685779200000,3.2258064516,3.1387319523,3.2278889606,3.1695721078,,1685793599999,,,,,1685779200000,339.5585738540,337.9520108145,339.9048266485,338.6386725364,,1685793599999,,,,,1685779200000,1283.2028743744,1278.6088735456,1287.0012870013,1281.3941568426,,1685793599999,,,,,1685779200000,3642.9872495446,3568.8793718772,3642.9872495446,3616.6365280289,,1685793599999,,,,,1685779200000,306.0000000000,306.5000000000,305.5000000000,306.2000000000,15719.0090000000,1685793599999,4808606.6014999999,14739,8656.5130000000,2648370.2390999999,1685779200000,3304.6926635823,3288.3919763236,3310.1621979477,3288.3919763236,,1685793599999,,,,,1685779200000,583.0903790087,582.7505827506,586.5102639296,585.8230814294,,1685793599999,,,,
1685793600000,814.3322475570,814.3322475570,819.0008190008,816.3265306122,,1685807999999,,,,,1685793600000,21.0748155954,21.0614995788,21.1954217889,21.1059518784,,1685807999999,,,,,1685793600000,1,1,1,1,,1685807999999,,,,,1685793600000,0.0112890000,0.0113280000,0.0112730000,0.0112760000,2677.6670000000,1685807999999,30.2766468400,3998,1284.0780000000,14.5199679100,1685793600000,,,,,,1685807999999,,,,,1685793600000,57.8703703704,57.8703703704,58.3430571762,58.2411182295,,1685807999999,,,,,1685793600000,0.1608000000,0.1622000000,0.1608000000,0.1618000000,859.2220000000,1685807999999,138.8598750000,1030,486.7950000000,78.6764224000,1685793600000,47.5737392959,47.5285171103,48.0538202787,47.8697941599,,1685807999999,,,,,1685793600000,3.1645569620,3.1466331026,3.1928480204,3.1836994588,,1685807999999,,,,,1685793600000,338.5240352065,338.1805884342,341.0641200546,340.4834865509,,1685807999999,,,,,1685793600000,1281.0658467845,1278.9359253101,1287.4983906270,1285.3470437018,,1685807999999,,,,,1685793600000,3615.3289949385,3606.2026685900,3741.1148522260,3728.5607755406,,1685807999999,,,,,1685793600000,306.3000000000,308.0000000000,306.2000000000,308.0000000000,38822.0150000000,1685807999999,11935106.9445999991,20708,20077.9010000000,6171956.1655999999,1685793600000,3291.6392363397,3281.9166393174,3337.7837116155,3324.4680851064,,1685807999999,,,,,1685793600000,585.8230814294,585.8230814294,593.1198102017,590.6674542233,,1685807999999,,,,
1685808000000,815.6606851550,815.6606851550,820.3445447088,819.0008190008,,1685822399999,,,,,1685808000000,21.1059518784,21.1059518784,21.1864406780,21.1371803001,,1685822399999,,,,,1685808000000,1,1,1,1,,1685822399999,,,,,1685808000000,0.0112760000,0.0113110000,0.0112730000,0.0113000000,2641.2260000000,1685822399999,29.8260129900,3845,1222.1990000000,13.8015631400,1685808000000,,,,,,1685822399999,,,,,1685808000000,58.2072176950,58.1057524695,58.2750582751,58.2411182295,,1685822399999,,,,,1685808000000,0.1618000000,0.1625000000,0.1617000000,0.1623000000,812.3590000000,1685822399999,131.6928903000,994,428.4450000000,69.4781404000,1685808000000,47.8011472275,47.7554918816,48.1927710843,47.9616306954,,1685822399999,,,,,1685808000000,3.1826861871,3.1675641432,3.1969309463,3.1776294884,,1685822399999,,,,,1685808000000,340.3675970048,340.3675970048,342.2313483915,341.6467372737,,1685822399999,,,,,1685808000000,1285.1818532322,1278.4454103810,1286.8356710848,1286.6700977869,,1685822399999,,,,,1685808000000,3728.5607755406,3705.0759540571,3787.8787878788,3743.9161362785,,1685822399999,,,,,1685808000000,308.0000000000,308.2000000000,305.6000000000,306.1000000000,38549.8750000000,1685822399999,11834258.0362000000,18953,18915.9540000000,5806619.6728999997,1685808000000,3328.8948069241,3323.3632436025,3337.7837116155,3323.3632436025,,1685822399999,,,,,1685808000000,590.6674542233,586.8544600939,595.2380952381,589.2751915144,,1685822399999,,,,
1685822400000,819.0008190008,815.6606851550,819.0008190008,817.6614881439,,1685836799999,,,,,1685822400000,21.1416490486,20.9951711106,21.1416490486,21.0260723297,,1685836799999,,,,,1685822400000,1,1,1,1,,1685836799999,,,,,1685822400000,0.0113010000,0.0113440000,0.0112930000,0.0113270000,2092.1090000000,1685836799999,23.6834973300,3263,1184.9300000000,13.4141671300,1685822400000,,,,,,1685836799999,,,,,1685822400000,58.3090379009,57.4382538771,58.3430571762,57.4382538771,,1685836799999,,,,,1685822400000,0.1624000000,0.1624000000,0.1617000000,0.1621000000,718.5900000000,1685836799999,116.4437301000,721,352.9890000000,57.2137528000,1685822400000,47.9616306954,47.7326968974,47.9846449136,47.7326968974,,1685836799999,,,,,1685822400000,3.1766200762,3.1766200762,3.1989763276,3.1938677739,,1685836799999,,,,,1685822400000,341.8803418803,340.5994550409,341.9972640219,341.0641200546,,1685836799999,,,,,1685822400000,1286.8356710848,1277.3023374633,1290.3225806452,1277.4655084313,,1685836799999,,,,,1685822400000,3743.9161362785,3721.6226274656,3763.6432066240,3746.7216185837,,1685836799999,,,,,1685822400000,306.1000000000,306.6000000000,305.4000000000,306.6000000000,16418.4310000000,1685836799999,5024814.5871000001,11632,9983.1850000000,3055748.5528000002,1685822400000,3324.4680851064,3318.9512114172,3345.6005352961,3336.6700033367,,1685836799999,,,,,1685822400000,588.9281507656,586.1664712778,591.3660555884,591.3660555884,,1685836799999,,,,
1685836800000,815.6606851550,806.4516129032,815.6606851550,807.7544426494,,1685851199999,,,,,1685836800000,21.0304942166,20.9336403601,21.0792580101,20.9380234506,,1685851199999,,,,,1685836800000,1,1,1,1,,1685851199999,,,,,1685836800000,0.0113270000,0.0113420000,0.0112970000,0.0113060000,1505.3530000000,1685851199999,17.0413365300,2282,663.5890000000,7.5116737600,1685836800000,,,,,,1685851199999,,,,,1685836800000,57.3723465290,57.0125427594,57.6368876081,57.2737686140,,1685851199999,,,,,1685836800000,0.1621000000,0.1628000000,0.1614000000,0.1615000000,779.7030000000,1685851199999,126.3671435000,666,478.7220000000,77.6679789000,1685836800000,47.8011472275,47.3036896878,47.8011472275,47.3709142586,,1685851199999,,,,,1685836800000,3.1928480204,3.1928480204,3.2310177706,3.2092426187,,1685851199999,,,,,1685836800000,340.7155025554,338.7533875339,341.7634996582,338.7533875339,,1685851199999,,,,,1685836800000,1277.3023374633,1271.1325791280,1282.7090815803,1273.0744748568,,1685851199999,,,,,1685836800000,3748.1259370315,3723.0081906180,3773.5849056604,3746.7216185837,,1685851199999,,,,,1685836800000,306.6000000000,306.7000000000,305.6000000000,305.9000000000,18756.7920000000,1685851199999,5741301.1114999996,12468,9878.5260000000,3023645.8265999998,1685836800000,3342.2459893048,3310.1621979477,3342.2459893048,3318.9512114172,,1685851199999,,,,,1685836800000,591.0165484634,584.7953216374,593.4718100890,586.1664712778,,1685851199999,,,,
1685851200000,807.1025020178,805.8017727639,808.4074373484,806.4516129032,,1685865599999,,,,,1685851200000,20.9248796819,20.8550573514,20.9336403601,20.8594075928,,1685865599999,,,,,1685851200000,1,1,1,1,,1685865599999,,,,,1685851200000,0.0113050000,0.0113220000,0.0112890000,0.0112990000,2184.2010000000,1685865599999,24.6881468800,2504,865.9170000000,9.7884195800,1685851200000,,,,,,1685865599999,,,,,1685851200000,57.2737686140,57.2737686140,57.4712643678,57.3065902579,,1685865599999,,,,,1685851200000,0.1616000000,0.1628000000,0.1613000000,0.1615000000,524.9820000000,1685865599999,84.9282861000,695,356.8070000000,57.7738385000,1685851200000,47.3933649289,47.2813238771,47.4833808167,47.3260766682,,1685865599999,,,,,1685851200000,3.2082130253,3.2020493116,3.2237266280,3.2020493116,,1685865599999,,,,,1685851200000,339.2130257802,339.2130257802,340.3675970048,339.9048266485,,1685865599999,,,,,1685851200000,1272.7504136439,1244.0905697935,1275.0223128905,1256.7550584391,,1685865599999,,,,,1685851200000,3748.1259370315,3734.1299477222,3829.9502106473,3805.1750380518,,1685865599999,,,,,1685851200000,306.0000000000,306.8000000000,305.6000000000,306.8000000000,20741.7830000000,1685865599999,6349321.1534000002,13900,10081.8410000000,3086617.5027000001,1685851200000,3324.4680851064,3304.6926635823,3330.0033300033,3327.7870216306,,1685865599999,,,,,1685851200000,586.5102639296,583.7711617046,587.8894767784,583.7711617046,,1685865599999,,,,
1685865600000,806.4516129032,804.5052292840,808.4074373484,807.1025020178,,1685879999999,,,,,1685865600000,20.8681135225,20.8159866778,20.8986415883,20.8246563932,,1685879999999,,,,,1685865600000,1,1,1,1,,1685879999999,,,,,1685865600000,0.0113000000,0.0113110000,0.0112810000,0.0112820000,1909.1410000000,1685879999999,21.5645407500,2927,1027.4320000000,11.6050117200,1685865600000,,,,,,1685879999999,,,,,1685865600000,57.3065902579,57.0776255708,57.4382538771,57.4052812859,,1685879999999,,,,,1685865600000,0.1614000000,0.1636000000,0.1611000000,0.1612000000,1092.2970000000,1685879999999,176.5870799000,1432,645.8450000000,104.5667579000,1685865600000,47.2589792060,47.2143531634,47.3484848485,47.2589792060,,1685879999999,,,,,1685865600000,3.2030749520,3.1836994588,3.2133676093,3.1857279388,,1685879999999,,,,,1685865600000,340.0204012241,339.3281303020,340.4834865509,340.2517863219,,1685879999999,,,,,1685865600000,1256.4392511622,1252.1913348360,1264.5422357107,1253.7612838516,,1685879999999,,,,,1685865600000,3809.5238095238,3706.4492216457,3819.7097020626,3743.9161362785,,1685879999999,,,,,1685865600000,306.8000000000,307.6000000000,306.6000000000,306.8000000000,22471.7290000000,1685879999999,6901530.4387999997,16095,10932.5340000000,3358106.1195999999,1685865600000,3328.8948069241,3321.1557622052,3344.4816053512,3326.6799733866,,1685879999999,,,,,1685865600000,584.1121495327,582.7505827506,586.8544600939,584.7953216374,,1685879999999,,,,
1685880000000,807.1025020178,805.1529790660,809.0614886731,806.4516129032,,1685894399999,,,,,1685880000000,20.8116545265,20.7253886010,20.8420175073,20.7253886010,,1685894399999,,,,,1685880000000,1,1,1,1,,1685894399999,,,,,1685880000000,0.0112810000,0.0112920000,0.0112300000,0.0112770000,4966.8620000000,1685894399999,55.9831160900,5243,1919.4040000000,21.6471083700,1685880000000,,,,,,1685894399999,,,,,1685880000000,57.3723465290,57.2409845449,57.6368876081,57.4712643678,,1685894399999,,,,,1685880000000,0.1613000000,0.1615000000,0.1607000000,0.1612000000,979.6290000000,1685894399999,157.8852384000,1214,429.8490000000,69.3001090000,1685880000000,47.2366556448,47.1031559114,47.3484848485,47.1698113208,,1685894399999,,,,,1685880000000,3.1857279388,3.1816735603,3.2185387834,3.2061558192,,1685894399999,,,,,1685880000000,340.3675970048,340.0204012241,341.4134516900,340.4834865509,,1685894399999,,,,,1685880000000,1253.4469791928,1229.2562999385,1253.4469791928,1233.1976815884,,1685894399999,,,,,1685880000000,3742.5149700599,3736.9207772795,3773.5849056604,3750.9377344336,,1685894399999,,,,,1685880000000,306.8000000000,307.6000000000,306.5000000000,306.6000000000,43871.3640000000,1685894399999,13467980.4932000004,19709,22152.7320000000,6800767.0817000000,1685880000000,3325.5736614566,3306.8783068783,3327.7870216306,3314.5508783560,,1685894399999,,,,,1685880000000,584.4535359439,571.1022272987,585.8230814294,571.4285714286,,1685894399999,,,,
1685894400000,806.4516129032,801.2820512821,806.4516129032,804.5052292840,,1685908799999,,,,,1685894400000,20.7125103563,20.5465379084,20.7125103563,20.5930807249,,1685908799999,,,,,1685894400000,1,1,1,1,,1685908799999,,,,,1685894400000,0.0112780000,0.0112780000,0.0112160000,0.0112480000,7175.6760000000,1685908799999,80.6885651900,5799,2647.7220000000,29.7871290000,1685894400000,,,,,,1685908799999,,,,,1685894400000,57.4382538771,57.1102227299,57.5705238918,57.3394495413,,1685908799999,,,,,1685894400000,0.1612000000,0.1612000000,0.1605000000,0.1606000000,773.4520000000,1685908799999,124.4462838000,874,361.2390000000,58.1355306000,1685894400000,47.1253534402,46.9483568075,47.3036896878,46.9483568075,,1685908799999,,,,,1685894400000,3.2092426187,3.1776294884,3.2123353678,3.1948881789,,1685908799999,,,,,1685894400000,340.2517863219,337.7237419791,340.2517863219,338.5240352065,,1685908799999,,,,,1685894400000,1233.0456226880,1220.4051745179,1240.3870007442,1225.1899044352,,1685908799999,,,,,1685894400000,3752.3452157598,3720.2380952381,3753.7537537538,3735.5248412402,,1685908799999,,,,,1685894400000,306.6000000000,306.6000000000,305.7000000000,306.0000000000,37610.4120000000,1685908799999,11506642.9203999992,18088,24463.8110000000,7484561.7494999999,1685894400000,3314.5508783560,3294.8929159802,3325.5736614566,3294.8929159802,,1685908799999,,,,,1685894400000,571.4285714286,567.2149744753,574.7126436782,568.1818181818,,1685908799999,,,,
1685908800000,805.1529790660,803.2128514056,809.0614886731,808.4074373484,,1685923199999,,,,,1685908800000,20.6058108387,20.5507603781,20.6868018204,20.6440957886,,1685923199999,,,,,1685908800000,1,1,1,1,,1685923199999,,,,,1685908800000,0.0112480000,0.0112620000,0.0111920000,0.0112480000,5115.5850000000,1685923199999,57.4484137500,6412,2254.1810000000,25.3259323600,1685908800000,,,,,,1685923199999,,,,,1685908800000,57.3723465290,57.0776255708,57.4052812859,57.3723465290,,1685923199999,,,,,1685908800000,0.1607000000,0.1618000000,0.1605000000,0.1614000000,1058.5040000000,1685923199999,170.4265036000,1041,516.0610000000,83.1492922000,1685908800000,46.9483568075,46.9263256687,47.3036896878,47.3036896878,,1685923199999,,,,,1685908800000,3.1979533099,3.1887755102,3.2456994482,3.2383419689,,1685923199999,,,,,1685908800000,338.4094754653,337.9520108145,342.1142661649,341.8803418803,,1685923199999,,,,,1685908800000,1225.1899044352,1220.2562538133,1243.6264146250,1242.3903590508,,1685923199999,,,,,1685908800000,3736.9207772795,3732.7360955580,3748.1259370315,3748.1259370315,,1685923199999,,,,,1685908800000,306.1000000000,307.5000000000,304.5000000000,305.0000000000,44353.3470000000,1685923199999,13571204.7684000004,22062,22417.0590000000,6860813.4927000003,1685908800000,3325.5736614566,3315.6498673740,3345.6005352961,3340.0133600534,,1685923199999,,,,,1685908800000,568.5048322911,560.5381165919,570.7762557078,568.8282138794,,1685923199999,,,,
1685923200000,808.4074373484,801.2820512821,809.0614886731,805.8017727639,,1685937599999,,,,,1685923200000,20.6228088266,20.4331834900,20.6270627063,20.5212394829,,1685937599999,,,,,1685923200000,1,1,1,1,,1685937599999,,,,,1685923200000,0.0112490000,0.0112650000,0.0111770000,0.0112190000,4611.7940000000,1685937599999,51.7507668900,6763,2189.7070000000,24.5734549700,1685923200000,,,,,,1685937599999,,,,,1685923200000,57.4052812859,57.1102227299,57.5373993096,57.2409845449,,1685937599999,,,,,1685923200000,0.1614000000,0.1619000000,0.1606000000,0.1611000000,1303.9500000000,1685937599999,210.1277770000,1201,626.6810000000,101.0221856000,1685923200000,47.2143531634,46.9924812030,47.4608448030,47.4158368895,,1685937599999,,,,,1685923200000,3.2372936225,3.2258064516,3.2808398950,3.2446463335,,1685937599999,,,,,1685923200000,342.1142661649,340.4834865509,342.7004797807,340.8316291752,,1685937599999,,,,,1685923200000,1242.3903590508,1227.1444349000,1249.5314257154,1246.7273407306,,1685937599999,,,,,1685923200000,3749.5313085864,3703.7037037037,3776.4350453172,3713.3308577794,,1685937599999,,,,,1685923200000,305.1000000000,305.1000000000,300.5000000000,301.1000000000,90269.5540000000,1685937599999,27311511.8704000004,35655,46015.3180000000,13923188.9399999995,1685923200000,3337.7837116155,3295.9789057350,3340.0133600534,3315.6498673740,,1685937599999,,,,,1685923200000,569.1519635743,561.4823133071,571.1022272987,567.8591709256,,1685937599999,,,,
1685937600000,804.5052292840,800.0000000000,804.5052292840,802.5682182986,,1685951999999,,,,,1685937600000,20.5549845838,20.3128173878,20.5973223481,20.3210729527,,1685951999999,,,,,1685937600000,1,1,1,1,,1685951999999,,,,,1685937600000,0.0112200000,0.0112440000,0.0111690000,0.0112170000,4585.1260000000,1685951999999,51.4040806900,5732,1899.3720000000,21.2947932600,1685937600000,,,,,,1685951999999,,,,,1685937600000,57.2082379863,56.7536889898,57.4052812859,56.7859170926,,1685951999999,,,,,1685937600000,0.1611000000,0.1612000000,0.1602000000,0.1606000000,1429.3030000000,1685951999999,229.7367584000,1234,629.0860000000,101.1712469000,1685937600000,47.3709142586,46.9704086426,47.3709142586,47.0145745181,,1685951999999,,,,,1685937600000,3.2446463335,3.2071840924,3.2456994482,3.2247662045,,1685951999999,,,,,1685937600000,341.1804844763,338.8681802779,341.1804844763,339.2130257802,,1685951999999,,,,,1685937600000,1246.5719272002,1238.0834468243,1252.6619065514,1239.1573729864,,1685951999999,,,,,1685937600000,3714.7102526003,3679.1758646063,3725.7824143070,3692.7621861152,,1685951999999,,,,,1685937600000,301.2000000000,301.4000000000,298.7000000000,301.0000000000,75393.8700000000,1685951999999,22654840.0669000000,29595,35168.0490000000,10570869.2793000005,1685937600000,3311.2582781457,3281.9166393174,3312.3550844651,3293.8076416337,,1685951999999,,,,,1685937600000,567.8591709256,557.7244841049,567.8591709256,562.4296962880,,1685951999999,,,,
